"","stateabbr","block_fips","hu2010","hu2011","hu2012","hu2013","hu2014","hu2015","hu2016","hu2017","pop2010","pop2011","pop2012","pop2013","pop2014","pop2015","pop2016","pop2017","hh2010","hh2011","hh2012","hh2013","hh2014","hh2015","hh2016","hh2017","TractCode"
"10104295","VT",500159534001131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104296","VT",500159534001132,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953400"
"10104297","VT",500159534001133,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"50015953400"
"10104298","VT",500159534001134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104299","VT",500159534001135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104300","VT",500159534001136,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,20,7,7,7,7,7,7,7,7,"50015953400"
"10104301","VT",500159534001137,36,36,36,36,36,37,37,39,94,94,95,95,95,96,96,96,32,32,32,32,32,32.8889,32.8889,34.6667,"50015953400"
"10104302","VT",500159534001138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104303","VT",500159534001139,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104304","VT",500159534001140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104305","VT",500159534001141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104306","VT",500159534001142,2,2,2,2,2,2,2,2,6,6,7,7,7,7,7,7,2,2,2,2,2,2,2,2,"50015953400"
"10104307","VT",500159534001143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"50015953400"
"10104308","VT",500159534001144,8,8,8,9,9,9,9,9,13,15,15,15,15,16,16,16,5,5,5,5.625,5.625,5.625,5.625,5.625,"50015953400"
"10104309","VT",500159534001145,13,13,13,13,13,13,13,15,23,24,24,24,24,24,24,24,10,10,10,10,10,10,10,11.5384,"50015953400"
"10104310","VT",500159534001146,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953400"
"10104311","VT",500159534001147,12,12,12,12,12,12,12,12,17,18,20,20,21,22,25,25,10,10,10,10,10,10,10,10,"50015953400"
"10104312","VT",500159534001148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104313","VT",500159534001149,55,55,55,56,58,58,59,61,105,108,108,111,111,112,112,112,44,44,44,44.8,46.4,46.4,47.2,48.8,"50015953400"
"10104314","VT",500159534001150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104315","VT",500159534001151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104316","VT",500159534001152,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953400"
"10104317","VT",500159534001153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104318","VT",500159534001154,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"50015953400"
"10104319","VT",500159534001155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104320","VT",500159534001156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104321","VT",500159534001157,46,46,47,47,47,49,49,49,90,91,93,93,93,93,93,94,37,37,37.8043,37.8043,37.8043,39.4129,39.4129,39.4129,"50015953400"
"10104322","VT",500159534001158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104323","VT",500159534001159,4,4,4,4,5,5,5,5,10,11,11,11,11,11,11,11,4,4,4,4,5,5,5,5,"50015953400"
"10104324","VT",500159534001160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104325","VT",500159534001161,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953400"
"10104326","VT",500159534001162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953400"
"10104327","VT",500159534001163,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953400"
"10104328","VT",500159534001164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"50015953400"
"10104329","VT",500159534001165,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,"50015953400"
"10104330","VT",500159535001000,17,17,17,17,17,17,18,18,42,42,42,42,42,42,42,42,17,17,17,17,17,17,18,18,"50015953500"
"10104331","VT",500159535001001,5,5,5,5,5,5,5,5,10,10,10,10,10,10,11,11,4,4,4,4,4,4,4,4,"50015953500"
"10104332","VT",500159535001002,24,24,24,24,24,24,24,24,44,44,46,46,46,46,46,46,21,21,21,21,21,21,21,21,"50015953500"
"10104333","VT",500159535001003,6,6,6,6,6,6,6,6,9,9,9,10,10,10,11,11,6,6,6,6,6,6,6,6,"50015953500"
"10104334","VT",500159535001004,16,16,16,16,16,16,16,16,40,40,40,40,40,40,40,40,16,16,16,16,16,16,16,16,"50015953500"
"10104335","VT",500159535001005,8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13,8,8,8,8,8,8,8,8,"50015953500"
"10104336","VT",500159535001006,9,9,9,9,10,10,10,10,18,18,18,18,18,18,19,19,9,9,9,9,10,10,10,10,"50015953500"
"10104337","VT",500159535001007,42,42,42,42,42,42,42,43,98,98,98,98,98,98,99,99,40,40,40,40,40,40,40,40.9524,"50015953500"
"10104338","VT",500159535001008,14,14,14,14,14,14,14,14,42,42,42,42,42,42,42,42,14,14,14,14,14,14,14,14,"50015953500"
"10104339","VT",500159535001009,33,34,34,34,34,34,34,36,83,84,84,84,84,84,84,84,31,31.9394,31.9394,31.9394,31.9394,31.9394,31.9394,33.8182,"50015953500"
"10104340","VT",500159535001010,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"50015953500"
"10104341","VT",500159535001011,16,17,17,17,17,17,17,17,33,33,33,33,33,33,33,33,15,15.9375,15.9375,15.9375,15.9375,15.9375,15.9375,15.9375,"50015953500"
"10104342","VT",500159535001012,24,24,24,24,24,24,24,26,39,39,41,41,41,41,42,42,22,22,22,22,22,22,22,23.8334,"50015953500"
"10104343","VT",500159535001013,9,9,9,9,9,9,9,9,20,20,20,20,20,20,20,20,8,8,8,8,8,8,8,8,"50015953500"
"10104344","VT",500159535001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104345","VT",500159535001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104346","VT",500159535001016,30,30,30,30,30,30,30,31,81,81,81,82,82,82,82,82,29,29,29,29,29,29,29,29.9667,"50015953500"
"10104347","VT",500159535001017,3,3,3,4,4,5,5,5,6,7,8,8,8,8,8,8,3,3,3,4,4,5,5,5,"50015953500"
"10104348","VT",500159535001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104349","VT",500159535001019,9,9,9,9,9,9,9,9,25,25,25,25,25,25,25,25,8,8,8,8,8,8,8,8,"50015953500"
"10104350","VT",500159535001020,22,22,22,22,23,23,23,23,49,49,52,52,52,52,53,53,20,20,20,20,20.9091,20.9091,20.9091,20.9091,"50015953500"
"10104351","VT",500159535001021,26,26,26,28,28,28,28,28,48,49,49,49,49,49,50,50,24,24,24,25.8462,25.8462,25.8462,25.8462,25.8462,"50015953500"
"10104352","VT",500159535001022,14,14,14,14,14,14,14,15,30,30,30,30,30,30,30,30,14,14,14,14,14,14,14,15,"50015953500"
"10104353","VT",500159535001023,21,21,21,21,22,22,22,22,35,35,35,35,35,35,35,35,18,18,18,18,18.8571,18.8571,18.8571,18.8571,"50015953500"
"10104354","VT",500159535001024,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,"50015953500"
"10104355","VT",500159535001025,48,48,48,48,48,48,48,48,76,76,77,77,77,77,77,77,40,40,40,40,40,40,40,40,"50015953500"
"10104356","VT",500159535001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104357","VT",500159535001027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104358","VT",500159535001028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104359","VT",500159535001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104360","VT",500159535001030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104361","VT",500159535001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104362","VT",500159535001032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7721,"50015953500"
"10104363","VT",500159535001033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50015953500"
"10104364","VT",500159535001034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104365","VT",500159535001035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104366","VT",500159535001036,6,6,6,6,6,6,6,6,10,11,11,11,11,11,12,12,6,6,6,6,6,6,6,6,"50015953500"
"10104367","VT",500159535001037,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,"50015953500"
"10104368","VT",500159535001038,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,"50015953500"
"10104369","VT",500159535001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104370","VT",500159535001040,16,16,16,16,16,16,16,17,29,29,29,30,30,30,31,31,13,13,13,13,13,13,13,13.8125,"50015953500"
"10104371","VT",500159535001041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104372","VT",500159535001042,67,67,67,67,67,67,67,67,94,94,94,94,94,94,94,94,60,60,60,60,60,60,60,60,"50015953500"
"10104373","VT",500159535001043,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7721,0.7721,0.7721,0.7721,"50015953500"
"10104374","VT",500159535001044,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"50015953500"
"10104375","VT",500159535001045,17,17,17,17,17,17,17,17,22,22,22,22,22,22,22,22,17,17,17,17,17,17,17,17,"50015953500"
"10104376","VT",500159535001046,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0.7721,0.7721,0.7721,0.7721,0.7721,"50015953500"
"10104377","VT",500159535001047,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.7721,0.7721,0.7721,0.7721,0.7721,0.7721,0.7721,"50015953500"
"10104378","VT",500159535002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104379","VT",500159535002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104380","VT",500159535002002,53,53,53,54,54,54,54,54,83,83,84,84,84,84,84,84,37,37,37,37.6981,37.6981,37.6981,37.6981,37.6981,"50015953500"
"10104381","VT",500159535002003,11,11,11,11,11,11,11,11,24,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,"50015953500"
"10104382","VT",500159535002004,19,20,20,20,20,20,20,21,47,47,47,47,47,47,47,47,16,16.8421,16.8421,16.8421,16.8421,16.8421,16.8421,17.6842,"50015953500"
"10104383","VT",500159535002005,19,19,19,20,20,21,21,22,48,50,50,50,51,51,51,51,16,16,16,16.8421,16.8421,17.6842,17.6842,18.5263,"50015953500"
"10104384","VT",500159535002006,6,6,6,6,6,6,6,6,12,12,12,12,12,12,12,13,5,5,5,5,5,5,5,5,"50015953500"
"10104385","VT",500159535002007,62,62,62,63,63,64,64,68,137,140,142,143,143,144,146,146,50,50,50,50.8065,50.8065,51.613,51.613,54.839,"50015953500"
"10104386","VT",500159535002008,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,"50015953500"
"10104387","VT",500159535002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104388","VT",500159535002010,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7721,0.7721,0.7721,0.7721,0.7721,0.7721,"50015953500"
"10104389","VT",500159535002011,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104390","VT",500159535002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104391","VT",500159535002013,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2.6667,"50015953500"
"10104392","VT",500159535002014,5,5,5,5,5,5,5,5,7,7,7,8,8,8,8,8,3,3,3,3,3,3,3,3,"50015953500"
"10104393","VT",500159535002015,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7721,0.7721,0.7721,"50015953500"
"10104394","VT",500159535002016,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953500"
"10104395","VT",500159535002017,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,"50015953500"
"10104396","VT",500159535002018,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,"50015953500"
"10104397","VT",500159535002019,13,13,13,13,13,14,14,14,27,27,27,27,27,27,27,27,12,12,12,12,12,12.9231,12.9231,12.9231,"50015953500"
"10104398","VT",500159535002020,7,7,7,7,7,7,7,8,14,14,14,15,15,15,15,15,5,5,5,5,5,5,5,5.7143,"50015953500"
"10104399","VT",500159535002021,14,14,14,14,14,14,14,14,29,29,29,29,29,29,29,29,14,14,14,14,14,14,14,14,"50015953500"
"10104400","VT",500159535002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104401","VT",500159535002023,15,15,15,15,15,15,15,15,29,29,30,30,30,30,30,30,13,13,13,13,13,13,13,13,"50015953500"
"10104402","VT",500159535002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104403","VT",500159535002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104404","VT",500159535002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104405","VT",500159535002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104406","VT",500159535002028,22,22,22,22,22,22,22,23,52,53,53,53,53,53,54,54,21,21,21,21,21,21,21,21.9545,"50015953500"
"10104407","VT",500159535002029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104408","VT",500159535002030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104409","VT",500159535002031,15,15,15,15,15,15,15,15,56,56,56,56,56,56,56,56,14,14,14,14,14,14,14,14,"50015953500"
"10104410","VT",500159535002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104411","VT",500159535002033,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"50015953500"
"10104412","VT",500159535002034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104413","VT",500159535002035,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"50015953500"
"10104414","VT",500159535002036,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953500"
"10104415","VT",500159535002037,38,38,38,38,38,39,39,39,90,90,90,90,90,90,90,90,36,36,36,36,36,36.9474,36.9474,36.9474,"50015953500"
"10104416","VT",500159535002038,50,52,52,52,53,54,55,55,132,132,132,132,133,134,134,134,48,49.92,49.92,49.92,50.88,51.84,52.8,52.8,"50015953500"
"10104417","VT",500159535002039,8,9,9,9,9,9,10,10,19,19,19,19,19,19,19,19,7,7.875,7.875,7.875,7.875,7.875,8.75,8.75,"50015953500"
"10104418","VT",500159535002040,10,10,10,10,10,10,10,10,14,14,14,14,14,15,15,15,9,9,9,9,9,9,9,9,"50015953500"
"10104419","VT",500159535002041,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,"50015953500"
"10104420","VT",500159535002042,68,68,68,68,68,68,68,73,136,136,138,138,138,139,140,140,53,53,53,53,53,53,53,56.897,"50015953500"
"10104421","VT",500159535002043,19,19,19,19,19,19,19,22,40,40,40,41,41,42,42,42,17,17,17,17,17,17,17,19.6841,"50015953500"
"10104422","VT",500159535002044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104423","VT",500159535002045,16,16,16,16,16,16,16,16,40,40,40,40,40,40,40,40,16,16,16,16,16,16,16,16,"50015953500"
"10104424","VT",500159535002046,33,33,33,33,33,33,33,34,84,84,84,84,84,84,85,85,31,31,31,31,31,31,31,31.9394,"50015953500"
"10104425","VT",500159535002047,11,11,11,11,11,11,11,11,28,28,28,28,28,28,28,28,10,10,10,10,10,10,10,10,"50015953500"
"10104426","VT",500159535002048,6,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,6,"50015953500"
"10104427","VT",500159535002049,7,7,7,7,7,7,7,8,9,9,9,9,9,10,10,11,5,5,5,5,5,5,5,5.7143,"50015953500"
"10104428","VT",500159535002050,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,"50015953500"
"10104429","VT",500159535002051,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,"50015953500"
"10104430","VT",500159535002052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104431","VT",500159535002053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104432","VT",500159535002054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104433","VT",500159535002055,7,7,7,7,7,7,7,7,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,"50015953500"
"10104434","VT",500159535002056,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,"50015953500"
"10104435","VT",500159535002057,30,30,30,30,30,31,31,31,51,51,51,51,51,51,51,51,24,24,24,24,24,24.8,24.8,24.8,"50015953500"
"10104436","VT",500159535002058,7,7,7,7,7,7,7,7,14,14,14,14,14,14,15,15,6,6,6,6,6,6,6,6,"50015953500"
"10104437","VT",500159535002059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104438","VT",500159535002060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104439","VT",500159535002061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104440","VT",500159535002062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104441","VT",500159535002063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104442","VT",500159535002064,18,18,18,19,19,19,19,20,47,47,47,47,47,47,47,47,18,18,18,19,19,19,19,20,"50015953500"
"10104443","VT",500159535002065,18,18,18,18,18,18,18,18,47,47,47,47,47,47,47,47,17,17,17,17,17,17,17,17,"50015953500"
"10104444","VT",500159535002066,15,15,15,15,15,15,16,16,23,23,23,23,23,23,23,23,13,13,13,13,13,13,13.8667,13.8667,"50015953500"
"10104445","VT",500159535002067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104446","VT",500159535002068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104447","VT",500159535002069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104448","VT",500159535002070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104449","VT",500159535002071,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,"50015953500"
"10104450","VT",500159535002072,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"50015953500"
"10104451","VT",500159535002073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104452","VT",500159535002074,3,3,3,3,3,3,3,4,5,5,5,5,6,6,6,6,3,3,3,3,3,3,3,4,"50015953500"
"10104453","VT",500159535002075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104454","VT",500159535002076,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1.3333,1.3333,1.3333,1.3333,"50015953500"
"10104455","VT",500159535002077,19,19,19,19,19,19,19,19,25,25,25,26,26,27,27,27,13,13,13,13,13,13,13,13,"50015953500"
"10104456","VT",500159535002078,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,6,6,6,6,6,6,6,6,"50015953500"
"10104457","VT",500159535002079,15,15,15,15,15,15,15,16,19,19,20,20,20,20,20,20,10,10,10,10,10,10,10,10.6667,"50015953500"
"10104458","VT",500159535002080,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104459","VT",500159535002081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"50015953500"
"10104460","VT",500159535002082,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50015953500"
"10104461","VT",500159535002083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"50015953500"
"10104462","VT",500159535002084,37,38,38,38,38,38,38,39,63,63,63,65,65,65,65,65,32,32.8649,32.8649,32.8649,32.8649,32.8649,32.8649,33.7298,"50015953500"
"10104463","VT",500159535002085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104464","VT",500159535002086,28,28,28,28,28,28,28,29,62,62,62,63,63,64,64,64,24,24,24,24,24,24,24,24.8571,"50015953500"
"10104465","VT",500159535002087,43,43,43,43,44,45,45,47,94,95,96,96,97,97,98,98,33,33,33,33,33.7674,34.5348,34.5348,36.0696,"50015953500"
"10104466","VT",500159535002088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104467","VT",500159535002089,13,13,13,13,13,13,13,14,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,11.8462,"50015953500"
"10104468","VT",500159535002090,39,39,39,39,39,39,39,39,78,79,79,79,79,79,79,79,30,30,30,30,30,30,30,30,"50015953500"
"10104469","VT",500159535002091,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,"50015953500"
"10104470","VT",500159535002092,7,7,8,8,8,8,8,9,15,15,16,16,16,16,16,16,4,4,4.5714,4.5714,4.5714,4.5714,4.5714,5.1428,"50015953500"
"10104471","VT",500159535002093,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,"50015953500"
"10104472","VT",500159535002094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104473","VT",500159535002095,28,28,28,28,28,28,28,29,71,71,71,71,71,71,71,71,28,28,28,28,28,28,28,29,"50015953500"
"10104474","VT",500159535002096,18,18,18,18,18,18,18,18,38,38,38,38,38,38,38,38,15,15,15,15,15,15,15,15,"50015953500"
"10104475","VT",500159535002097,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,"50015953500"
"10104476","VT",500159535002098,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104477","VT",500159535002099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104478","VT",500159535002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104479","VT",500159535002101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104480","VT",500159535003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104481","VT",500159535003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104482","VT",500159535003002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104483","VT",500159535003003,6,6,6,6,6,6,6,7,16,17,17,17,17,17,17,17,6,6,6,6,6,6,6,7,"50015953500"
"10104484","VT",500159535003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104485","VT",500159535003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104486","VT",500159535003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50015953500"
"10104487","VT",500159535003007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7721,"50015953500"
"10104488","VT",500159535003008,66,66,66,66,66,66,67,69,147,149,150,150,151,153,155,155,60,60,60,60,60,60,60.9091,62.7273,"50015953500"
